celebrity,season,placement,celebrity_industry,celebrity_homecountry/region,Week1_Feasible_Width,Week1_IQR,Week1_Relative_Uncertainty,Week2_Feasible_Width,Week2_IQR,Week2_Relative_Uncertainty,Week3_Feasible_Width,Week3_IQR,Week3_Relative_Uncertainty,Week4_Feasible_Width,Week4_IQR,Week4_Relative_Uncertainty,Week5_Feasible_Width,Week5_IQR,Week5_Relative_Uncertainty,Week6_Feasible_Width,Week6_IQR,Week6_Relative_Uncertainty,Week7_Feasible_Width,Week7_IQR,Week7_Relative_Uncertainty,Week8_Feasible_Width,Week8_IQR,Week8_Relative_Uncertainty,Week9_Feasible_Width,Week9_IQR,Week9_Relative_Uncertainty,Week10_Feasible_Width,Week10_IQR,Week10_Relative_Uncertainty,Week11_Feasible_Width,Week11_IQR,Week11_Relative_Uncertainty
David Ross,24,2,Athlete,United States,0.341049603,0.0573421042904766,2.0526222795196287,0.131839756,0.0573421042904766,2.0526222795196287,0.205063365,0.059954274814231705,1.9625178088553064,0.15203674,0.0624129391540368,1.8310004817300416,0.126798596,0.06610702767216829,1.7573800994925717,0.154245093,0.0695736577312913,1.6266364404519313,0.186407846,0.08697848238826479,1.149637777237046,0.272191304,0.10430869594377491,1.034854915617586,0.268961898,0.11170650031585301,0.9338942523104956,0.351627417,0.126388349865071,0.552921891701081,,,
Rashad Jennings,24,1,Athlete,United States,0.501650629,0.1320031655447686,1.000687874822327,1.0,0.1320031655447686,1.000687874822327,0.178814312,0.1372939392839446,0.9898562833249127,0.919593902,0.14199316487321578,0.9676212712528798,0.178161491,0.14697809882928858,0.9442460559983147,0.337040805,0.1577580200967228,0.9378914260326944,0.505923854,0.18908327488172028,0.7739843870035498,0.505725659,0.21115340674797461,0.6999487453238784,0.504945495,0.2210870963925734,0.6482385082976687,0.677254087,0.24721438142254143,0.44095949783877575,,,
Chris Kattan,24,12,Comedian,United States,0.110331943,0.03517405222955901,0.5552313514787857,0.108616541,0.03517405222955901,0.5552313514787857,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erika Jayne,24,9,Singer/Rapper,United States,0.15702825,0.044958277075450505,0.5553551169507984,0.206689317,0.044958277075450505,0.5553551169507984,0.158703016,0.046736050720442596,0.5437745716439208,0.135707446,0.049086483329595296,0.534035192492945,0.178161491,0.05035450384238391,0.5126450204308741,,,,,,,,,,,,,,,,,,
Normani,24,3,Singer/Rapper,United States,0.17327585,0.0714877401136478,1.8438797462571084,1.0,0.0714877401136478,1.8438797462571084,0.926082872,0.0731172985293055,1.7379105337460967,0.209182454,0.07612645904351581,1.6439738735595626,0.90603614,0.0791899341201157,1.5709269840775721,0.501853736,0.08568024721004519,1.4930888790047994,0.880270762,0.1072171366012617,1.097559799513514,0.826341032,0.1237210203835704,0.9519174405333847,0.338823883,0.1305992984930222,0.8511141578084341,0.501440379,0.14402798831771357,0.5088798361878446,,,
Nick Viall,24,6,TV Personality,United States,0.15702825,0.0513663238793068,0.9624893574960319,0.12260206,0.0513663238793068,0.9624893574960319,0.158703016,0.052799317527772796,0.9258045701003514,0.135707446,0.0542953520376046,0.8817708475248471,0.259031053,0.05762525616770919,0.8672522078478803,0.1365821,0.060367460531333496,0.8138061827449586,0.215794277,0.06607338948047821,0.5510531637140309,,,,,,,,,,,,
Sasha Pieterse,25,10,Actor/Actress,South Africa,0.151801644,0.038338559653677995,0.6077873997736205,0.253643807,0.038338559653677995,0.6077873997736205,0.103929329,0.0421136364131227,0.5839484438689256,0.259210092,0.0421136364131227,0.5839484438689256,0.135992826,0.043896880575121894,0.5705852869022437,,,,,,,,,,,,,,,,,,
Frankie Muniz,25,3,Actor/Actress,United States,0.207513381,0.06671747074740139,0.7763899127027915,1.0,0.06671747074740139,0.7763899127027915,0.176892568,0.0722164409155112,0.7471310677723191,0.259210092,0.0722164409155112,0.7471310677723191,0.501910709,0.0751108004912706,0.7342218385718488,0.18462219,0.07718159266097521,0.7035992883682652,0.889512384,0.08093739592870199,0.6859338149046879,0.341843035,0.087853661103279,0.6048165275788167,0.266651667,0.0917102525555097,0.5513362535482895,0.338064008,0.09988128639183219,0.5043173069735739,,,
Jordan Fisher,25,1,Actor/Actress,United States,1.0,0.21179717984973362,0.9737042073083874,1.0,0.21179717984973362,0.9737042073083874,0.504093361,0.2239462922083135,0.9421285690906376,0.925165616,0.2239462922083135,0.9421285690906376,0.914909529,0.2306719237599392,0.9277292629912157,0.501628987,0.23789218806785992,0.9075338797220253,0.256966744,0.244006814169615,0.8779810183543922,0.858334957,0.26622649959616584,0.8213201347063405,0.814794815,0.280588752393631,0.7780715183641835,1.0,0.3111032390077644,0.7514240106752529,,,
Derek Fisher,25,11,Athlete,United States,0.151801644,0.0319334392926922,0.5484359072442159,0.100351341,0.0319334392926922,0.5484359072442159,0.176892568,0.0338579851775954,0.5111221722561041,0.10699607,0.0338579851775954,0.5111221722561041,,,,,,,,,,,,,,,,,,,,,
Nikki Bella,25,8,Athlete,United States,0.255217626,0.039335315225558595,0.6571412652828397,0.120631469,0.039335315225558595,0.6571412652828397,0.176892568,0.04362517914322969,0.6413062427197589,0.259210092,0.04362517914322969,0.6413062427197589,0.255732126,0.0447652356425975,0.6158324138810102,0.256520948,0.0479246443157749,0.608525199261284,0.138344593,0.0502442800210321,0.5832922354634743,,,,,,,,,,,,
Terrell Owens,25,6,Athlete,United States,0.09898621,0.0573908799194314,0.6955090322658571,0.120631469,0.0573908799194314,0.6955090322658571,0.176892568,0.0626496684875473,0.676942035551614,0.259210092,0.0626496684875473,0.676942035551614,0.176865447,0.0647009998181203,0.6588993152829802,0.338769956,0.067486732321356,0.6408491708371545,0.155792525,0.07003709673331078,0.6134354525568931,0.261167109,0.07981168699370352,0.5704865960570185,,,,,,,,,
Victoria Arlen,25,5,Athlete,United States,0.207513381,0.0649796937966676,0.7055277319834126,0.170610999,0.0649796937966676,0.7055277319834126,0.208182721,0.0704272723556573,0.6812783811038691,0.503685037,0.0704272723556573,0.6812783811038691,0.255732126,0.0737168233246996,0.6723552666511333,0.18462219,0.07626159152332959,0.6494970461149897,0.503483372,0.0790358008908493,0.6254566607776137,0.216593419,0.0930311059296733,0.5991600385028009,0.337027037,0.10289181070342118,0.5805926745556861,,,,,,
Barbara Corcoran,25,13,Entrepreneur,United States,0.095224902,0.031546880112203,0.5572320822805864,0.091653548,0.031546880112203,0.5572320822805864,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindsey Stirling,25,2,Musician,United States,1.0,0.2286665744147573,1.0328445171608427,0.253643807,0.2286665744147573,1.0328445171608427,0.928807556,0.2369612140145506,0.9812976719094431,0.338243383,0.2369612140145506,0.9812976719094431,0.337154751,0.2439200539481055,0.9671375770321603,0.908465621,0.251006413293948,0.9453595978805425,0.177116783,0.2617531179340401,0.9295246603362111,0.509579665,0.28656319456391155,0.8739438503381082,0.501846852,0.29919215454294895,0.8235215894553789,1.0,0.31673969464555746,0.7603788531561448,,,
Debbie Gibson,25,12,Singer/Rapper,United States,0.110017841,0.048180625579104894,0.6380410498564859,0.150930394,0.048180625579104894,0.6380410498564859,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Lachey,25,9,Singer/Rapper,United States,0.151801644,0.036564991148115907,0.5622631533464316,0.100351341,0.036564991148115907,0.5622631533464316,0.176892568,0.0395081245173189,0.5365206530252933,0.100614643,0.0395081245173189,0.5365206530252933,0.115681812,0.041202810061438,0.5255077214320433,0.137226013,0.04489043329171111,0.5324387155644821,,,,,,,,,,,,,,,
Drew Scott,25,4,TV Personality,Canada,0.103810856,0.06554289822995421,0.9128000541804948,0.150930394,0.06554289822995421,0.9128000541804948,0.341520055,0.069360498525041,0.8590280817736397,0.259210092,0.069360498525041,0.8590280817736397,0.176865447,0.0726977696503256,0.8484089851445568,0.141317369,0.0749424753143866,0.8156422362631731,0.503483372,0.0772166441896642,0.7787145542862768,0.183148589,0.0839969769892116,0.6821172691509075,0.222202222,0.08878389930849581,0.6284172001477417,0.260200354,0.0985070833385998,0.5824741304060642,,,
Vanessa Lachey,25,7,TV Personality,Philippines,0.336116067,0.0647043398683449,0.6986413882877407,0.334545436,0.0647043398683449,0.6986413882877407,0.341520055,0.07042257052843799,0.6755848773158833,0.259210092,0.07042257052843799,0.6755848773158833,0.135992826,0.07355064508811211,0.6663389787312558,0.256520948,0.0763961586928666,0.6477174806781621,0.256966744,0.08148016240726999,0.6392496792813064,,,,,,,,,,,,
Jamie Anderson,26,10,Athlete,United States,0.138666726,0.041073824166375096,0.5026203983724281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Damon,26,9,Athlete,United States,0.127483228,0.041733034293585394,0.5460904016047828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareem Abdul-Jabbar,26,8,Athlete,United States,0.119011619,0.0426203153879716,0.5666406413501365,0.139698376,0.04751213327967721,0.5400490171872616,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arike Ogunbowale,26,7,Athlete,United States,0.153724354,0.0950823317692458,0.7217847103288398,0.33831109,0.1049348880559445,0.6927928877914092,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jennie Finch Daigle,26,6,Athlete,United States,0.20951181,0.0539337003006765,0.6888945743590619,0.177553427,0.0587932003045742,0.6367320798037385,0.195872575,0.06983687290042451,0.5857701782885273,,,,,,,,,,,,,,,,,,,,,,,,
Chris Mazdzer,26,5,Athlete,United States,0.20951181,0.0542927617373366,0.6433001733733023,0.259333294,0.0589467439082942,0.5949869981570165,0.216099744,0.06846532573230131,0.5369100532804899,,,,,,,,,,,,,,,,,,,,,,,,
Mirai Nagasu,26,4,Athlete,United States,0.33650127,0.0789852919884691,0.6720457947481637,1.0,0.0863080286977912,0.6331781168710484,0.347541343,0.1020373740455029,0.5897930874579368,,,,,,,,,,,,,,,,,,,,,,,,
Tonya Harding,26,3,Athlete,United States,0.33650127,0.08035978238128971,0.8648453077925302,0.259333294,0.0865555782616113,0.7976178430404082,0.347541343,0.0985925644908237,0.7150608233048757,0.339171287,0.12408175315253281,0.5625483523115651,,,,,,,,,,,,,,,,,,,,,
Josh Norman,26,2,Athlete,United States,1.0,0.10181054745123298,0.8076540448560567,0.177553427,0.1106834068640027,0.7623002188865657,0.507104005,0.1275055476798449,0.7077658115705511,0.502918977,0.15323984926112902,0.5467742637986096,,,,,,,,,,,,,,,,,,,,,
Adam Rippon,26,1,Athlete,United States,1.0,0.190937470841351,0.6833463245754227,1.0,0.19938989593549308,0.6340664310467832,0.860959463,0.21921184549097072,0.5765091066728896,0.67250462,0.25443794024283134,0.45492560389840836,,,,,,,,,,,,,,,,,,,,,
Juan Pablo Di Pace,27,5,Actor/Actress,Argentina,0.335941046,0.20430759547432129,0.7803871073116697,1.0,0.2113649818127385,0.7772319489217583,0.928853834,0.21884878269525987,0.7710439663980806,0.20860469,0.2238795874944761,0.7503324513471075,1.0,0.24717636263178247,0.7171055982888656,1.0,0.24717636263178247,0.7171055982888656,0.337154751,0.2645652456111905,0.7169415072973775,0.852983737,0.299765165970021,0.6968124854633595,,,,,,,,,
Evanna Lynch,27,3,Actor/Actress,Ireland,0.122198889,0.1737733948744367,1.125717146475855,0.204791915,0.18017206640986783,1.1257010228344961,0.505530055,0.1841927893588517,1.102011545771639,0.20860469,0.1915572063018045,1.0901242335201975,0.178655345,0.2092200149848425,1.0275380053803365,0.336237875,0.2092200149848425,1.0275380053803365,0.885599684,0.2197932352321486,1.0073196168306195,0.50310059,0.24439701011663212,0.958539381863735,1.0,0.30207884338266855,0.7190132812921518,,,,,,
Nancy McKeon,27,11,Actor/Actress,United States,0.131601397,0.0374195807228778,0.5771421069346115,0.123602684,0.03832380224687269,0.5603428422232433,0.125022362,0.0396563622791903,0.5468163884516712,,,,,,,,,,,,,,,,,,,,,,,,
John Schneider,27,8,Actor/Actress,United States,0.122198889,0.0472737019456453,0.6597036489384434,0.135366162,0.048991085558446994,0.6505377779959327,0.115832159,0.05019147599881411,0.629466905110444,0.14059875,0.052339005657522704,0.6163074087462297,0.178655345,0.055137951885530403,0.5356149635413255,0.139221679,0.055137951885530403,0.5356149635413255,0.205497241,0.05690140869559439,0.5097831063397208,,,,,,,,,,,,
Milo Manheim,27,2,Actor/Actress,United States,0.207831137,0.19127833384344012,1.2603101504674423,1.0,0.1983990092309606,1.2594501028715093,0.505530055,0.20293638374773343,1.2323988189882729,0.924968,0.2102861606831623,1.2152455545315266,0.339332673,0.2257691895503538,1.1184583251180842,1.0,0.2257691895503538,1.1184583251180842,0.501144425,0.23635634518089177,1.092035957501947,0.258530373,0.2660521725890272,1.053076211528042,1.0,0.3380979432540028,0.8204823022931595,,,,,,
Danelle Umstead,27,12,Athlete,United States,0.122198889,0.033944374802747895,0.5561611508917002,0.107497678,0.034768175989214806,0.5401014754534055,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mary Lou Retton,27,9,Athlete,United States,0.207831137,0.0460139590429748,0.7014062051069963,0.149168899,0.0476776796432935,0.6889824161072121,0.152857243,0.0498301347170854,0.677864180694701,0.506460517,0.051525842601885995,0.6550333970967936,0.20989191,0.05334222925374439,0.5486050089585977,0.182654978,0.05334222925374439,0.5486050089585977,,,,,,,,,,,,,,,
DeMarcus Ware,27,7,Athlete,United States,1.0,0.0453154801497499,0.745248119420326,0.172191953,0.0469965751507495,0.7293213247706034,0.205156052,0.04854574635278411,0.7074967644711645,0.156383941,0.0498541404043182,0.6759547566078757,0.257870383,0.05231840757473001,0.5786793780934587,0.210462349,0.05231840757473001,0.5786793780934587,0.173155077,0.05542369258310341,0.5578621465983945,,,,,,,,,,,,
Nikki Glaser,27,13,Comedian,United States,0.093437386,0.029616494319308892,0.5187007702102804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Bones,27,1,Radio Personality,United States,0.207831137,0.0533642053420475,1.2536230500111663,0.114560588,0.0546885660629611,1.2086489517758952,0.13697012,0.0570480841464253,1.1814204479457144,0.128799195,0.0588172895030603,1.128527211278319,0.145807083,0.0666365822459052,1.0286706559626468,0.164038802,0.0666365822459052,1.0286706559626468,0.173155077,0.070206719932421,0.9846745263916363,0.193560114,0.07731220910214669,0.8644481522407642,0.266221266,0.0916418779316153,0.5313061293687152,,,,,,
Tinashe,27,10,Singer/Rapper,United States,1.0,0.1514844036027995,0.8452429492503957,1.0,0.1572901183751546,0.8419004041035587,0.505530055,0.1636553048150916,0.8349124426778204,0.506460517,0.16958122073116189,0.8200181555803732,,,,,,,,,,,,,,,,,,,,,
Alexis Ren,27,4,Social Media Personality,United States,0.335941046,0.0623432347078046,1.3029313995619862,0.254151465,0.06476429735777381,1.2746918255069564,0.205156052,0.06687941795072509,1.229535630407113,0.256455517,0.06900949589716959,1.17567066718831,1.0,0.07945227595618631,1.0779515737751848,0.258721124,0.07945227595618631,1.0779515737751848,0.254582701,0.0841633597762925,1.034195455703925,0.50310059,0.0913291134185697,0.9026107642645669,0.341984675,0.09867913474225679,0.49409298433986615,,,,,,
Joe Amabile,27,6,TV Personality,United States,0.098910347,0.0494031181166731,0.6948438836927103,0.101919157,0.0503509219191977,0.6766647858670103,0.115356609,0.0519507918981945,0.6618972241467453,0.135306828,0.0539436283506157,0.647142272900437,0.145613423,0.0604432583698928,0.6088961067147423,0.164038802,0.0604432583698928,0.6088961067147423,0.141926523,0.0622678831776326,0.5758217385825911,0.229176547,0.07001470793823339,0.5326513444304056,,,,,,,,,
